Order_Added,valid_AphiaID,length_cm,diameter_width_cm,height_cm,Notes,Size_Ref,Date_Added 
48913,715278,0.65,,,TL,"{Test, 1945 #946}",12/06/2022
48914,715279,0.46,,,TL,"{Test, 1945 #946}",12/06/2022
48915,715277,1.71,,,TL,"{Test, 1945 #946}",12/06/2022
48916,715280,2.15,,,TL,"{Test, 1945 #946}",12/06/2022
48917,715282,0.38,,,TL,"{Test, 1945 #946}",12/06/2022
48918,713990,0.19,,,TL,"{Test, 1945 #946}",12/06/2022
48919,869881,0.17,,,TL,"{Thiele, 1925 #948}",12/06/2022
48920,1381480,0.125,,,TL,"{Thiele, 1925 #948}",12/06/2022
48921,1381481,0.09,,,TL,"{Thiele, 1925 #948}",12/06/2022
48922,1381477,0.125,,,TL,"{Thiele, 1925 #948}",12/06/2022
48923,713976,0.16,,,TL,"{Thiele, 1925 #948}",12/06/2022
48924,1381475,0.12,,,TL,"{Thiele, 1925 #948}",12/06/2022
48925,1381479,0.21,,,TL,"{Thiele, 1925 #948}",12/06/2022
48926,1366066,0.21,,,TL,"{Thiele, 1925 #948}",12/06/2022
48927,141473,0.14,,,TL,"{Thiele, 1925 #948}",12/06/2022
48928,599489,3.5,,,TL,"{Thiele, 1925 #948}",12/06/2022
48929,527814,3.9,,,TL,"{Valdes, 2002 #124}",12/06/2022
48930,458485,0.75,,,TL,"{Valdes, 2002 #124}",12/06/2022
48931,458486,0.7,,,TL,"{Valdes, 2002 #124}",12/06/2022
48932,458487,1,,,TL,"{Valdes, 2002 #124}",12/06/2022
48933,591269,0.9,,,TL,"{Valdes, 2002 #124}",12/06/2022
48934,458488,1.3,,,TL,"{Valdes, 2002 #124}",12/06/2022
48935,458489,3,,,TL,"{Valdes, 2002 #124}",12/06/2022
48936,819296,0.3,,,TL,"{Valdes, 2002 #124}",12/06/2022
48937,458490,0.9,,,TL,"{Valdes, 2002 #124}",12/06/2022
48938,716742,1.6,,,TL,"{Valdes, 2002 #124}",12/06/2022
48939,458491,1.5,,,TL,"{Valdes, 2002 #124}",12/06/2022
48940,458492,0.5,,,TL,"{Valdes, 2002 #124}",12/06/2022
48941,458494,1.1,,,TL,"{Valdes, 2002 #124}",12/06/2022
48942,580275,0.9,,,TL,"{Valdes, 2002 #124}",12/06/2022
48943,458429,3.4,,,TL,"{Valdes, 2002 #124}",12/06/2022
48944,458430,0.6,,,TL,"{Valdes, 2002 #124}",12/06/2022
48945,458431,1.3,,,TL,"{Valdes, 2002 #124}",12/06/2022
48946,819302,1.5,,,TL,"{Valdes, 2002 #124}",12/06/2022
48947,819381,0.55,,,TL,"{Valdes, 2002 #124}",12/06/2022
48948,458432,0.5,,,TL,"{Valdes, 2002 #124}",12/06/2022
48949,531498,0.9,,,TL,"{Valdes, 2002 #124}",12/06/2022
48950,458442,0.25,,,TL,"{Valdes, 2002 #124}",12/06/2022
48951,1313259,2.3,,,TL,"{ValdÉs, 2018 #955}",12/06/2022
48952,141501,0.06,,,TL,"{Van Aartsen, 2008 #1167}",12/06/2022
48953,531493,0.94,,,TL,"{Verco, 1909 #728}",12/06/2022
48954,536892,0.13,,,TL,"{Waren, 1993 #729}",12/06/2022
48955,758202,0.106,,,TL,"{Waren, 1993 #729}",12/06/2022
48956,141474,0.228,,,TL,"{Waren, 1989 #965}",12/06/2022
48957,141497,0.168,,,TL,"{Waren, 1989 #965}",12/06/2022
48958,141503,0.151,,,TL,"{Waren, 1989 #965}",12/06/2022
48959,141481,0.106,,,TL,"{Warén, 1992 #104}",12/06/2022
48960,141515,0.22,,,TL,"{Warén, 1992 #104}",12/06/2022
48961,141475,0.1,,,TL,"{Warén, 1992 #104}",12/06/2022
48962,141496,0.25,,,TL,"{Warén, 1992 #104}",12/06/2022
48963,141504,0.1,,,TL,"{Warén, 1993 #967}",12/06/2022
48964,181206,1.27,,,TL,"{Warén, 1996 #968}",12/06/2022
48965,1055280,5.9,,,TL,"{White, 1946 #107}",12/06/2022
48966,574854,1.4,,,TL,"{White, 1946 #107}",12/06/2022
48967,559043,2.5,,,TL,"{Yonow, 1994 #154}",12/06/2022
48968,213149,2.7,,,TL,"{Yonow, 2018 #153}",12/06/2022
48969,1055243,2.5,,,TL,"{Yonow, 2018 #153}",12/06/2022
48970,1251040,1.4,,,TL,"{Yonow, 2018 #153}",12/06/2022
48971,567012,2.35,,,TL,"{Yonow, 1994 #154}",12/06/2022
48972,738841,,,0.225,Shell Height,"{Issel, 1869 #775}",12/23/22
48973,241229,,,0.25,Shell Height,"{Issel, 1869 #775}",12/23/22
48974,140940,,,0.3,Shell Height,"{Issel, 1869 #775}",12/23/22
48975,1341865,,,0.3,Shell Height,"{Issel, 1869 #775}",12/23/22
48976,588633,,,0.325,Shell Height,"{Issel, 1869 #775}",12/23/22
48977,565709,,,0.5,Shell Height,"{Issel, 1869 #775}",12/23/22
48978,738784,,,0.25,Shell Height,"{Ahyong, 2023 #639}",12/23/22
48979,739634,,,0.26,Shell Height,"{Ahyong, 2023 #639}",12/23/22
48980,722717,,,0.28,Shell Height,"{Ahyong, 2023 #639}",12/23/22
48981,738856,,,0.32,Shell Height,"{Ahyong, 2023 #639}",12/23/22
48982,739241,,,0.39,Shell Height,"{Ahyong, 2023 #639}",12/23/22
48983,739234,,,0.43,Shell Height,"{Ahyong, 2023 #639}",12/23/22
48984,740403,,,0.5,Shell Height,"{Ahyong, 2023 #639}",12/23/22
48985,588594,,,0.54,Shell Height,"{Ahyong, 2023 #639}",12/23/22
48986,739596,,,0.57,Shell Height,"{Ahyong, 2023 #639}",12/23/22
48987,739094,,,0.66,Shell Height,"{Ahyong, 2023 #639}",12/23/22
48988,738167,,,1.04,Shell Height,"{Ahyong, 2023 #639}",12/23/22
48989,458525,,,0.12,Shell Height,"{Aartsen, 1998 #651}",12/23/22
48990,836287,,,0.14,Shell Height,"{Aartsen, 1998 #651}",12/23/22
48991,565559,,,0.15,Shell Height,"{Aartsen, 1998 #651}",12/23/22
48992,836285,,,0.16,Shell Height,"{Aartsen, 1998 #651}",12/23/22
48993,836290,,,0.16,Shell Height,"{Aartsen, 1998 #651}",12/23/22
48994,458097,,,0.17,Shell Height,"{Aartsen, 1998 #651}",12/23/22
48995,224443,,,0.18,Shell Height,"{Aartsen, 1998 #651}",12/23/22
48996,836283,,,0.18,Shell Height,"{Aartsen, 1998 #651}",12/23/22
48997,836282,,,0.19,Shell Height,"{Aartsen, 1998 #651}",12/23/22
48998,225295,,,0.2,Shell Height,"{Aartsen, 1998 #651}",12/23/22
48999,836284,,,0.2,Shell Height,"{Aartsen, 1998 #651}",12/23/22
49000,458523,,,0.23,Shell Height,"{Aartsen, 1998 #651}",12/23/22
49001,225287,,,0.25,Shell Height,"{Aartsen, 1998 #651}",12/23/22
49002,225292,,,0.25,Shell Height,"{Aartsen, 1998 #651}",12/23/22
49003,225296,,,0.26,Shell Height,"{Aartsen, 1998 #651}",12/23/22
49004,225353,,,0.27,Shell Height,"{Aartsen, 1998 #651}",12/23/22
49005,836289,,,0.28,Shell Height,"{Aartsen, 1998 #651}",12/23/22
49006,751353,,,0.3,Shell Height,"{Aartsen, 1998 #651}",12/23/22
49007,836286,,,0.3,Shell Height,"{Aartsen, 1998 #651}",12/23/22
49008,224476,,,0.31,Shell Height,"{Aartsen, 1998 #651}",12/23/22
49009,181139,,,0.35,Shell Height,"{Aartsen, 1998 #651}",12/23/22
49010,458527,,,0.35,Shell Height,"{Aartsen, 1998 #651}",12/23/22
49011,1317258,,,0.36,Shell Height,"{Aartsen, 1998 #651}",12/23/22
49012,224454,,,0.37,Shell Height,"{Aartsen, 1998 #651}",12/23/22
49013,761982,,,0.4,Shell Height,"{Aartsen, 1998 #651}",12/23/22
49014,181137,,,0.43,Shell Height,"{Aartsen, 1998 #651}",12/23/22
49015,224481,,,0.43,Shell Height,"{Aartsen, 1998 #651}",12/23/22
49016,577041,,,0.46,Shell Height,"{Aartsen, 1998 #651}",12/23/22
49017,577058,,,0.59,Shell Height,"{Aartsen, 1998 #651}",12/23/22
49018,224412,,,0.1,Shell Height,"{Aartsen, 1998 #164}",12/23/22
49019,458511,,,0.13,Shell Height,"{Aartsen, 1998 #164}",12/23/22
49020,225273,,,0.13,Shell Height,"{Aartsen, 1998 #164}",12/23/22
49021,224408,,,0.15,Shell Height,"{Aartsen, 1998 #164}",12/23/22
49022,141008,,,0.15,Shell Height,"{Aartsen, 1998 #164}",12/23/22
49023,140978,,,0.16,Shell Height,"{Aartsen, 1998 #164}",12/23/22
49024,140998,,,0.18,Shell Height,"{Aartsen, 1998 #164}",12/23/22
49025,458516,,,0.18,Shell Height,"{Aartsen, 1998 #164}",12/23/22
49026,458519,,,0.18,Shell Height,"{Aartsen, 1998 #164}",12/23/22
49027,140990,,,0.19,Shell Height,"{Aartsen, 1998 #164}",12/23/22
49028,762006,,,0.21,Shell Height,"{Aartsen, 1998 #164}",12/23/22
49029,458509,,,0.22,Shell Height,"{Aartsen, 1998 #164}",12/23/22
49030,420459,,,0.22,Shell Height,"{Aartsen, 1998 #164}",12/23/22
49031,491655,,,0.23,Shell Height,"{Aartsen, 1998 #164}",12/23/22
49032,141032,,,0.24,Shell Height,"{Aartsen, 1998 #164}",12/23/22
49033,141034,,,0.24,Shell Height,"{Aartsen, 1998 #164}",12/23/22
49034,458510,,,0.25,Shell Height,"{Aartsen, 1998 #164}",12/23/22
49035,458515,,,0.25,Shell Height,"{Aartsen, 1998 #164}",12/23/22
49036,140986,,,0.25,Shell Height,"{Aartsen, 1998 #164}",12/23/22
49037,458513,,,0.27,Shell Height,"{Aartsen, 1998 #164}",12/23/22
49038,224409,,,0.31,Shell Height,"{Aartsen, 1998 #164}",12/23/22
49039,762011,,,0.37,Shell Height,"{Aartsen, 1998 #164}",12/23/22
49040,458512,,,0.38,Shell Height,"{Aartsen, 1998 #164}",12/23/22
49041,224485,,,0.4,Shell Height,"{Aartsen, 1998 #164}",12/23/22
49042,224405,,,0.4,Shell Height,"{Aartsen, 1998 #164}",12/23/22
49043,141047,,,0.4,Shell Height,"{Aartsen, 1998 #164}",12/23/22
49044,224482,,,0.44,Shell Height,"{Aartsen, 1998 #164}",12/23/22
49045,458521,,,0.44,Shell Height,"{Aartsen, 1998 #164}",12/23/22
49046,224484,,,0.45,Shell Height,"{Aartsen, 1998 #164}",12/23/22
49047,140976,,,0.45,Shell Height,"{Aartsen, 1998 #164}",12/23/22
49048,224466,,,0.45,Shell Height,"{Aartsen, 1998 #164}",12/23/22
49049,458508,,,0.5,Shell Height,"{Aartsen, 1998 #164}",12/23/22
49050,141049,,,0.52,Shell Height,"{Aartsen, 1998 #164}",12/23/22
49051,761975,,,0.6,Shell Height,"{Aartsen, 1998 #164}",12/23/22
49052,1552759,,,0.62,Shell Height,"{Aartsen, 1998 #164}",12/23/22
49053,140994,,,0.295,Shell Height,"{Aartsen, 1996 #165}",12/23/22
49054,588524,,,0.762,Shell Height,"{Angas, 1878 #776}",12/23/22
49055,566243,,,0.762,Shell Height,"{Angas, 1878 #776}",12/23/22
49056,719777,,,0.889,Shell Height,"{Angas, 1878 #776}",12/23/22
49057,595840,,,1.016,Shell Height,"{Angas, 1878 #776}",12/23/22
49058,575891,,,0.19,Shell Height,"{Baker, 1928 #777}",12/23/22
49059,868552,,,0.2,Shell Height,"{Baker, 1928 #777}",12/23/22
49060,575853,,,0.2,Shell Height,"{Baker, 1928 #777}",12/23/22
49061,575821,,,0.25,Shell Height,"{Baker, 1928 #777}",12/23/22
49062,576072,,,0.25,Shell Height,"{Baker, 1928 #777}",12/23/22
49063,575876,,,0.26,Shell Height,"{Baker, 1928 #777}",12/23/22
49064,575959,,,0.28,Shell Height,"{Baker, 1928 #777}",12/23/22
49065,575847,,,0.3,Shell Height,"{Baker, 1928 #777}",12/23/22
49066,575856,,,0.34,Shell Height,"{Baker, 1928 #777}",12/23/22
49067,575927,,,0.36,Shell Height,"{Baker, 1928 #777}",12/23/22
49068,575986,,,0.36,Shell Height,"{Baker, 1928 #777}",12/23/22
49069,576016,,,0.37,Shell Height,"{Baker, 1928 #777}",12/23/22
49070,575832,,,0.375,Shell Height,"{Baker, 1928 #777}",12/23/22
49071,576090,,,0.45,Shell Height,"{Baker, 1928 #777}",12/23/22
49072,576066,,,0.49,Shell Height,"{Baker, 1928 #777}",12/23/22
49073,576096,,,0.52,Shell Height,"{Baker, 1928 #777}",12/23/22
49074,576136,,,0.625,Shell Height,"{Baker, 1928 #777}",12/23/22
49075,575822,,,0.635,Shell Height,"{Baker, 1928 #777}",12/23/22
49076,576047,,,0.635,Shell Height,"{Baker, 1928 #777}",12/23/22
49077,576022,,,0.64,Shell Height,"{Baker, 1928 #777}",12/23/22
49078,576002,,,0.99,Shell Height,"{Baker, 1928 #777}",12/23/22
49079,745609,,,0.4,Shell Height,"{Barnard, 1963 #778}",12/23/22
49080,581577,,,0.775,Shell Height,"{Barnard, 1963 #778}",12/23/22
49081,581578,,,0.8,Shell Height,"{Barnard, 1963 #778}",12/23/22
49082,581576,,,0.85,Shell Height,"{Barnard, 1963 #778}",12/23/22
49083,575884,,,0.14,Shell Height,"{Bartsch, 1912 #40}",12/23/22
49084,730708,,,0.2,Shell Height,"{Bartsch, 1912 #40}",12/23/22
49085,581261,,,0.2,Shell Height,"{Bartsch, 1912 #40}",12/23/22
49086,739760,,,0.214,Shell Height,"{Bartsch, 1912 #40}",12/23/22
49087,581115,,,0.25,Shell Height,"{Bartsch, 1912 #40}",12/23/22
49088,581224,,,0.27,Shell Height,"{Bartsch, 1912 #40}",12/23/22
49089,820782,,,0.3,Shell Height,"{Bartsch, 1912 #40}",12/23/22
49090,581127,,,0.3,Shell Height,"{Bartsch, 1912 #40}",12/23/22
49091,581107,,,0.31,Shell Height,"{Bartsch, 1912 #40}",12/23/22
49092,581110,,,0.31,Shell Height,"{Bartsch, 1912 #40}",12/23/22
49093,575850,,,0.31,Shell Height,"{Bartsch, 1912 #40}",12/23/22
49094,581218,,,0.32,Shell Height,"{Bartsch, 1912 #40}",12/23/22
49095,581109,,,0.33,Shell Height,"{Bartsch, 1912 #40}",12/23/22
49096,581252,,,0.34,Shell Height,"{Bartsch, 1912 #40}",12/23/22
49097,581254,,,0.38,Shell Height,"{Bartsch, 1912 #40}",12/23/22
49098,581202,,,0.39,Shell Height,"{Bartsch, 1912 #40}",12/23/22
49099,581125,,,0.4,Shell Height,"{Bartsch, 1912 #40}",12/23/22
49100,581112,,,0.42,Shell Height,"{Bartsch, 1912 #40}",12/23/22
49101,581322,,,0.45,Shell Height,"{Bartsch, 1912 #40}",12/23/22
49102,581262,,,0.47,Shell Height,"{Bartsch, 1912 #40}",12/23/22
49103,581268,,,0.47,Shell Height,"{Bartsch, 1912 #40}",12/23/22
49104,581315,,,0.47,Shell Height,"{Bartsch, 1912 #40}",12/23/22
49105,581215,,,0.5,Shell Height,"{Bartsch, 1912 #40}",12/23/22
49106,581219,,,0.52,Shell Height,"{Bartsch, 1912 #40}",12/23/22
49107,581106,,,0.56,Shell Height,"{Bartsch, 1912 #40}",12/23/22
49108,581257,,,0.6,Shell Height,"{Bartsch, 1912 #40}",12/23/22
49109,581357,,,0.6,Shell Height,"{Bartsch, 1912 #40}",12/23/22
49110,581244,,,0.62,Shell Height,"{Bartsch, 1912 #40}",12/23/22
49111,581273,,,0.65,Shell Height,"{Bartsch, 1912 #40}",12/23/22
49112,581123,,,0.69,Shell Height,"{Bartsch, 1912 #40}",12/23/22
49113,581321,,,0.69,Shell Height,"{Bartsch, 1912 #40}",12/23/22
49114,575996,,,0.69,Shell Height,"{Bartsch, 1912 #40}",12/23/22
49115,581308,,,0.72,Shell Height,"{Bartsch, 1912 #40}",12/23/22
49116,581211,,,0.75,Shell Height,"{Bartsch, 1912 #40}",12/23/22
49117,576109,,,0.75,Shell Height,"{Bartsch, 1912 #40}",12/23/22
49118,581305,,,0.8,Shell Height,"{Bartsch, 1912 #40}",12/23/22
49119,581333,,,0.83,Shell Height,"{Bartsch, 1912 #40}",12/23/22
49120,581364,,,0.85,Shell Height,"{Bartsch, 1912 #40}",12/23/22
49121,581194,,,0.9,Shell Height,"{Bartsch, 1912 #40}",12/23/22
49122,581377,,,0.9,Shell Height,"{Bartsch, 1912 #40}",12/23/22
49123,581319,,,0.92,Shell Height,"{Bartsch, 1912 #40}",12/23/22
49124,581334,,,1.1,Shell Height,"{Bartsch, 1912 #40}",12/23/22
49125,581346,,,1.48,Shell Height,"{Bartsch, 1912 #40}",12/23/22
49126,1368442,,,0.14,Shell Height,"{Bartsch, 1912 #40}",12/23/22
49127,739413,,,0.15,Shell Height,"{Bartsch, 1912 #40}",12/23/22
49128,1368434,,,0.15,Shell Height,"{Bartsch, 1912 #40}",12/23/22
49129,588397,,,0.15,Shell Height,"{Bartsch, 1912 #40}",12/23/22
49130,588399,,,0.15,Shell Height,"{Bartsch, 1912 #40}",12/23/22
49131,1368436,,,0.19,Shell Height,"{Bartsch, 1912 #40}",12/23/22
49132,1368379,,,0.2,Shell Height,"{Bartsch, 1912 #40}",12/23/22
49133,1368419,,,0.21,Shell Height,"{Bartsch, 1912 #40}",12/23/22
49134,588346,,,0.24,Shell Height,"{Bartsch, 1912 #40}",12/23/22
49135,1368431,,,0.24,Shell Height,"{Bartsch, 1912 #40}",12/23/22
49136,745611,,,0.3,Shell Height,"{Bartsch, 1912 #40}",12/23/22
49137,1310344,,,0.3,Shell Height,"{Bartsch, 1912 #40}",12/23/22
49138,1368429,,,0.33,Shell Height,"{Bartsch, 1912 #40}",12/23/22
49139,605360,,,0.33,Shell Height,"{Bartsch, 1912 #40}",12/23/22
49140,820835,,,0.37,Shell Height,"{Bartsch, 1912 #40}",12/23/22
49141,1368441,,,0.38,Shell Height,"{Bartsch, 1912 #40}",12/23/22
49142,580393,,,0.39,Shell Height,"{Bartsch, 1912 #40}",12/23/22
49143,1368432,,,0.4,Shell Height,"{Bartsch, 1912 #40}",12/23/22
49144,1364126,,,0.4,Shell Height,"{Bartsch, 1912 #40}",12/23/22
49145,588540,,,0.4,Shell Height,"{Bartsch, 1912 #40}",12/23/22
49146,588500,,,0.4,Shell Height,"{Bartsch, 1912 #40}",12/23/22
49147,592466,,,0.42,Shell Height,"{Bartsch, 1912 #40}",12/23/22
49148,580500,,,0.42,Shell Height,"{Bartsch, 1912 #40}",12/23/22
49149,1368378,,,0.44,Shell Height,"{Bartsch, 1912 #40}",12/23/22
49150,1368386,,,0.46,Shell Height,"{Bartsch, 1912 #40}",12/23/22
49151,1368387,,,0.49,Shell Height,"{Bartsch, 1912 #40}",12/23/22
49152,745602,,,0.5,Shell Height,"{Bartsch, 1912 #40}",12/23/22
49153,1368374,,,0.5,Shell Height,"{Bartsch, 1912 #40}",12/23/22
49154,580498,,,0.53,Shell Height,"{Bartsch, 1912 #40}",12/23/22
49155,1368269,,,0.58,Shell Height,"{Bartsch, 1912 #40}",12/23/22
49156,588493,,,0.58,Shell Height,"{Bartsch, 1912 #40}",12/23/22
49157,1368266,,,0.59,Shell Height,"{Bartsch, 1912 #40}",12/23/22
49158,588522,,,0.6,Shell Height,"{Bartsch, 1912 #40}",12/23/22
49159,1368265,,,0.75,Shell Height,"{Bartsch, 1912 #40}",12/23/22
49160,588517,,,0.75,Shell Height,"{Bartsch, 1912 #40}",12/23/22
49161,580502,,,1.11,Shell Height,"{Bartsch, 1912 #40}",12/23/22
49162,592476,,,1.12,Shell Height,"{Bartsch, 1912 #40}",12/23/22
49163,1368422,,,1.5,Shell Height,"{Bartsch, 1912 #40}",12/23/22
49164,1368385,,,0,Shell Height,"{Bartsch, 1912 #40}",12/23/22
49165,575924,,,0.3,Shell Height,"{Bartsch, 1917 #46}",12/23/22
49166,576030,,,0.3,Shell Height,"{Bartsch, 1917 #46}",12/23/22
49167,575903,,,0.35,Shell Height,"{Bartsch, 1917 #46}",12/23/22
49168,575912,,,0.38,Shell Height,"{Bartsch, 1917 #46}",12/23/22
49169,581360,,,0.4,Shell Height,"{Bartsch, 1917 #46}",12/23/22
49170,576138,,,0.4,Shell Height,"{Bartsch, 1917 #46}",12/23/22
49171,576007,,,0.42,Shell Height,"{Bartsch, 1917 #46}",12/23/22
49172,576048,,,0.42,Shell Height,"{Bartsch, 1917 #46}",12/23/22
49173,581326,,,0.43,Shell Height,"{Bartsch, 1917 #46}",12/23/22
49174,576146,,,0.43,Shell Height,"{Bartsch, 1917 #46}",12/23/22
49175,576107,,,0.47,Shell Height,"{Bartsch, 1917 #46}",12/23/22
49176,581380,,,0.47,Shell Height,"{Bartsch, 1917 #46}",12/23/22
49177,575971,,,0.48,Shell Height,"{Bartsch, 1917 #46}",12/23/22
49178,576051,,,0.52,Shell Height,"{Bartsch, 1917 #46}",12/23/22
49179,576128,,,0.53,Shell Height,"{Bartsch, 1917 #46}",12/23/22
49180,575977,,,0.55,Shell Height,"{Bartsch, 1917 #46}",12/23/22
49181,575972,,,0.56,Shell Height,"{Bartsch, 1917 #46}",12/23/22
49182,576142,,,0.57,Shell Height,"{Bartsch, 1917 #46}",12/23/22
49183,581272,,,0.58,Shell Height,"{Bartsch, 1917 #46}",12/23/22
49184,575944,,,0.58,Shell Height,"{Bartsch, 1917 #46}",12/23/22
49185,576054,,,0.58,Shell Height,"{Bartsch, 1917 #46}",12/23/22
49186,576063,,,0.59,Shell Height,"{Bartsch, 1917 #46}",12/23/22
49187,575999,,,0.61,Shell Height,"{Bartsch, 1917 #46}",12/23/22
49188,581340,,,0.61,Shell Height,"{Bartsch, 1917 #46}",12/23/22
49189,581309,,,0.63,Shell Height,"{Bartsch, 1917 #46}",12/23/22
49190,420487,,,0.67,Shell Height,"{Bartsch, 1917 #46}",12/23/22
49191,581329,,,0.68,Shell Height,"{Bartsch, 1917 #46}",12/23/22
49192,576110,,,0.73,Shell Height,"{Bartsch, 1917 #46}",12/23/22
49193,576101,,,0.74,Shell Height,"{Bartsch, 1917 #46}",12/23/22
49194,575956,,,0.8,Shell Height,"{Bartsch, 1917 #46}",12/23/22
49195,576000,,,0.83,Shell Height,"{Bartsch, 1917 #46}",12/23/22
49196,581306,,,0.92,Shell Height,"{Bartsch, 1917 #46}",12/23/22
49197,576112,,,1,Shell Height,"{Bartsch, 1917 #46}",12/23/22
49198,581320,,,1.38,Shell Height,"{Bartsch, 1917 #46}",12/23/22
49199,575895,,,0.18,Shell Height,"{Bartsch, 1926 #183}",12/23/22
49200,575883,,,0.27,Shell Height,"{Bartsch, 1926 #183}",12/23/22
49201,575925,,,0.27,Shell Height,"{Bartsch, 1926 #183}",12/23/22
49202,575829,,,0.3,Shell Height,"{Bartsch, 1926 #183}",12/23/22
49203,575869,,,0.3,Shell Height,"{Bartsch, 1926 #183}",12/23/22
49204,576038,,,0.3,Shell Height,"{Bartsch, 1926 #183}",12/23/22
49205,575989,,,0.32,Shell Height,"{Bartsch, 1926 #183}",12/23/22
49206,576104,,,0.32,Shell Height,"{Bartsch, 1926 #183}",12/23/22
49207,576062,,,0.33,Shell Height,"{Bartsch, 1926 #183}",12/23/22
49208,575948,,,0.34,Shell Height,"{Bartsch, 1926 #183}",12/23/22
49209,575968,,,0.4,Shell Height,"{Bartsch, 1926 #183}",12/23/22
49210,576103,,,0.4,Shell Height,"{Bartsch, 1926 #183}",12/23/22
49211,575936,,,0.41,Shell Height,"{Bartsch, 1926 #183}",12/23/22
49212,575982,,,0.46,Shell Height,"{Bartsch, 1926 #183}",12/23/22
49213,576042,,,0.47,Shell Height,"{Bartsch, 1926 #183}",12/23/22
49214,575978,,,0.52,Shell Height,"{Bartsch, 1926 #183}",12/23/22
49215,575994,,,0.53,Shell Height,"{Bartsch, 1926 #183}",12/23/22
49216,576135,,,0.62,Shell Height,"{Bartsch, 1926 #183}",12/23/22
49217,575965,,,0.63,Shell Height,"{Bartsch, 1926 #183}",12/23/22
49218,576044,,,0.68,Shell Height,"{Bartsch, 1926 #183}",12/23/22
49219,581271,,,0.22,Shell Height,"{Bartsch, 1927 #180}",12/23/22
49220,581124,,,0.27,Shell Height,"{Bartsch, 1927 #180}",12/23/22
49221,1600853,,,0.29,Shell Height,"{Bartsch, 1927 #180}",12/23/22
49222,593940,,,0.3,Shell Height,"{Bartsch, 1927 #180}",12/23/22
49223,581116,,,0.31,Shell Height,"{Bartsch, 1927 #180}",12/23/22
49224,581119,,,0.32,Shell Height,"{Bartsch, 1927 #180}",12/23/22
49225,581256,,,0.35,Shell Height,"{Bartsch, 1927 #180}",12/23/22
49226,581105,,,0.36,Shell Height,"{Bartsch, 1927 #180}",12/23/22
49227,581196,,,0.37,Shell Height,"{Bartsch, 1927 #180}",12/23/22
49228,581264,,,0.37,Shell Height,"{Bartsch, 1927 #180}",12/23/22
49229,575841,,,0.41,Shell Height,"{Bartsch, 1927 #180}",12/23/22
49230,581203,,,0.43,Shell Height,"{Bartsch, 1927 #180}",12/23/22
49231,581341,,,0.55,Shell Height,"{Bartsch, 1927 #180}",12/23/22
49232,581367,,,0.63,Shell Height,"{Bartsch, 1927 #180}",12/23/22
49233,581347,,,0.64,Shell Height,"{Bartsch, 1927 #180}",12/23/22
49234,581323,,,0.7,Shell Height,"{Bartsch, 1927 #180}",12/23/22
49235,576060,,,0.7,Shell Height,"{Bartsch, 1927 #180}",12/23/22
49236,576082,,,0.7,Shell Height,"{Bartsch, 1927 #180}",12/23/22
49237,581248,,,0.72,Shell Height,"{Bartsch, 1927 #180}",12/23/22
49238,581316,,,0.76,Shell Height,"{Bartsch, 1927 #180}",12/23/22
49239,581370,,,0.83,Shell Height,"{Bartsch, 1927 #180}",12/23/22
49240,581270,,,0.86,Shell Height,"{Bartsch, 1927 #180}",12/23/22
49241,581317,,,0.97,Shell Height,"{Bartsch, 1927 #180}",12/23/22
49242,581327,,,1.05,Shell Height,"{Bartsch, 1927 #180}",12/23/22
49243,533555,,,1.16,Shell Height,"{Bartsch, 1927 #180}",12/23/22
49244,581339,,,1.25,Shell Height,"{Bartsch, 1927 #180}",12/23/22
49245,575897,,,0.23,Shell Height,"{Bartsch, 1928 #779}",12/23/22
49246,575902,,,0.32,Shell Height,"{Bartsch, 1928 #779}",12/23/22
49247,722576,,,0.18,Shell Height,"{Ahyong, 2023 #639}",12/23/22
49248,731393,,,0.63,Shell Height,"{Brazier, 1877 #781}",12/23/22
49249,722643,,,0.762,Shell Height,"{Brazier, 1877 #781}",12/23/22
49250,881597,,,0.889,Shell Height,"{Brazier, 1877 #781}",12/23/22
49251,722639,,,0.9525,Shell Height,"{Brazier, 1877 #781}",12/23/22
49252,722730,,,0.2,Shell Height,"{Brazier, 1894 #782}",12/23/22
49253,836211,,,0.96,Shell Height,"{Brown, 1827 #783}",12/23/22
49254,600542,,,0.5,Shell Height,"{Liggia, 2013 #644}",12/23/22
49255,238063,,,0.166,Shell Height,"{Liggia, 2013 #644}",12/23/22
49256,416633,,,0.22,Shell Height,"{Chaster, 1898 #786}",12/23/22
49257,588429,,,0.4,Shell Height,"{Corgan, 1972 #791}",12/23/22
49258,536906,,,2,Shell Height,"{Dall, 1908 #750}",12/23/22
49259,575918,,,0.4,Shell Height,"{Dall, 1919 #794}",12/23/22
49260,588311,,,0.27,Shell Height,"{Dall, 1919 #794}",12/23/22
49261,955937,,,0.3,Shell Height,"{Dall, 1904 #233}",12/23/22
49262,739997,,,0.17,Shell Height,"{Dall, 1906 #704}",12/23/22
49263,739904,,,0.18,Shell Height,"{Dall, 1906 #704}",12/23/22
